S.No,un_number,proper_shipping_name,simplified_name,hazard_class,subsidiary_risks,packing_group,hazard_labels_required,erg_guide_number,special_provisions,qty_ltd_passenger_aircraft,packing_instruction_passenger_aircraft,qty_ltd_cargo_aircraft,packing_instruction_cargo_aircraft,description_notes,is_marine_pollutant,is_environmentally_hazardous
2243,1289,Sodium methylate (solution in alcohol),"Sodium methylate, Sodium, methylate",3,8,,Flamm. liquid & Corrosive,132,,,,,,,FALSE,FALSE
2244,1825,Sodium monoxide,"Sodium monoxide, Sodium, monoxide",8,,,Corrosive,157,,,,,,,FALSE,FALSE
2245,1498,Sodium nitrate,"Sodium nitrate, Sodium, nitrate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2246,1499,Sodium nitrate and potassium nitrate mixture,"Sodium nitrate and potassium nitrate mixture, Sodium, nitrate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2247,1500,Sodium nitrite,"Sodium nitrite, Sodium, nitrite",5.1,6.1,,Oxidizer & Toxic,141,,,,,,,FALSE,FALSE
2248,2567,Sodium pentachlorophenate,"Sodium pentachlorophenate, Sodium, pentachlorophenate",6.1,,,Toxic,154,,,,,,,FALSE,FALSE
2249,3377,Sodium perborate monohydrate,"Sodium perborate monohydrate, Sodium, perborate, monohydrate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2250,1502,Sodium perchlorate,"Sodium perchlorate, Sodium, perchlorate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2251,1503,Sodium permanganate,"Sodium permanganate, Sodium, permanganate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2252,1504,Sodium peroxide,"Sodium peroxide, Sodium, peroxide",5.1,,,Oxidizer,144,,,,,,,FALSE,FALSE
2253,3247,"Sodium peroxoborate, anhydrous","Sodium peroxoborate, anhydrous, Sodium, peroxoborate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2254,1505,Sodium persulphate,"Sodium persulphate, Sodium, persulphate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2255,1432,Sodium phosphide,"Sodium phosphide, Sodium, phosphide",4.3,6.1,,Dang. when wet & Toxic,139,,,,,,,FALSE,FALSE
2256,0235,"Sodium picramate (dry or wetted with less than 20% water, by weight)","Sodium picramate, Sodium, picramate",1.3C,,,,,,,,,,,FALSE,FALSE
2257,1349,"Sodium picramate, wetted (with 20% or more water, by weight)","Sodium picramate, Sodium, picramate",4.1,,,Flamm. solid,113,,,,,,,FALSE,FALSE
2258,1385,Sodium sulphide † with less than 30% water of crystallization,"Sodium sulphide, crystallization, Sodium, sulphide",4.2,,,Spont. comb.,135,,,,,,,FALSE,FALSE
2259,1385,"Sodium sulphide, anhydrous †","Sodium sulphide, anhydrous, Sodium, sulphide",4.2,,,Spont. comb.,135,,,,,,,FALSE,FALSE
2260,1849,"Sodium sulphide, hydrated † (with 30% or more water)","Sodium sulphide, hydrated, Sodium, sulphide",8,,,Corrosive,153,,,,,,,FALSE,FALSE
2261,2547,Sodium superoxide,"Sodium superoxide, Sodium, superoxide",5.1,,,Oxidizer,143,,,,,,,FALSE,FALSE
2262,3244,"Solids containing corrosive liquid, n.o.s. ","Solids containing corrosive liquid, corrosive",8,,,Corrosive,154,,,,,,,FALSE,FALSE
2263,3175,"Solids containing flammable liquid, n.o.s. ","Solids containing flammable liquid, flammable",4.1,,,Flamm. solid,133,,,,,,,FALSE,FALSE
2264,3243,"Solids containing toxic liquid, n.o.s. ","Solids containing toxic liquid, toxic",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2265,0374,"Sounding devices, explosive †","Sounding devices, explosive",1.1D,,,,,,,,,,,FALSE,FALSE
2266,0296,"Sounding devices, explosive †","Sounding devices, explosive",1.1F,,,,,,,,,,,FALSE,FALSE
2267,0375,"Sounding devices, explosive †","Sounding devices, explosive",1.2D,,,,,,,,,,,FALSE,FALSE
2268,0204,"Sounding devices, explosive †","Sounding devices, explosive",1.2F,,,,,,,,,,,FALSE,FALSE
2269,1827,"Stannic chloride, anhydrous","Stannic chloride, anhydrous, Stannic, chloride",8,,,Corrosive,137,,,,,,,FALSE,FALSE
2270,2440,Stannic chloride pentahydrate,"Stannic chloride pentahydrate, Stannic, chloride, pentahydrate",8,,,Corrosive,154,,,,,,,FALSE,FALSE
2271,1433,Stannic phosphides,"Stannic phosphides, Stannic, phosphides",4.3,6.1,,Dang. when wet & Toxic,139,,,,,,,FALSE,FALSE
2272,2676,Stibine,Stibine,2.3,2.1,,,119,,,,,,,FALSE,FALSE
2273,1691,Strontium arsenite,"Strontium arsenite, Strontium, arsenite",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2274,1506,Strontium chlorate,"Strontium chlorate, Strontium, chlorate",5.1,,,Oxidizer,143,,,,,,,FALSE,FALSE
2275,1507,Strontium nitrate,"Strontium nitrate, Strontium, nitrate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2276,1508,Strontium perchlorate,"Strontium perchlorate, Strontium, perchlorate",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
2277,1509,Strontium peroxide,"Strontium peroxide, Strontium, peroxide",5.1,,,Oxidizer,143,,,,,,,FALSE,FALSE
2278,2013,Strontium phosphide,"Strontium phosphide, Strontium, phosphide",4.3,6.1,,Dang. when wet & Toxic,139,,,,,,,FALSE,FALSE
2279,1692,Strychnine,Strychnine,6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2280,1692,Strychnine salts,"Strychnine salts, Strychnine, salts",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2281,0219,"Styphnic acid (dry or wetted with less than 20% water, or mixture of alcohol and water, by weight)","Styphnic acid, Styphnic, acid",1.1D,,,,,,,,,,,FALSE,FALSE
2282,0394,"Styphnic acid, wetted (with not less than 20% water, or mixture of alcohol and water, by weight)","Styphnic acid, Styphnic, acid",1.1D,,,,,,,,,,,FALSE,FALSE
2283,2055,"Styrene monomer, stabilized","Styrene monomer, Styrene, monomer",3,,,Flamm. liquid,128P,,,,,,,FALSE,FALSE
2284,0482,"Substances, EVI, n.o.s.  †","Substances, EVI",1.5D,,,,,,,,,,,FALSE,FALSE
2285,0473,"Substances, explosive, n.o.s. ","Substances, explosive",1.1A,,,,,,,,,,,FALSE,FALSE
2286,0474,"Substances, explosive, n.o.s. ","Substances, explosive",1.1C,,,,,,,,,,,FALSE,FALSE
2287,0475,"Substances, explosive, n.o.s. ","Substances, explosive",1.1D,,,,,,,,,,,FALSE,FALSE
2288,0476,"Substances, explosive, n.o.s. ","Substances, explosive",1.1G,,,,,,,,,,,FALSE,FALSE
2289,0357,"Substances, explosive, n.o.s. ","Substances, explosive",1.1L,,,,,,,,,,,FALSE,FALSE
2290,0358,"Substances, explosive, n.o.s.","Substances, explosive",1.2L,,,,,,,,,,,FALSE,FALSE
2291,0477,"Substances, explosive, n.o.s. ","Substances, explosive",1.3C,,,,,,,,,,,FALSE,FALSE
2292,0478,"Substances, explosive, n.o.s. ","Substances, explosive",1.3G,,,,,,,,,,,FALSE,FALSE
2293,0359,"Substances, explosive, n.o.s. ","Substances, explosive",1.3L,,,,,,,,,,,FALSE,FALSE
2294,0479,"Substances, explosive, n.o.s. ","Substances, explosive",1.4C,,,Explosive 1.4,,,,,,,,FALSE,FALSE
2295,0480,"Substances, explosive, n.o.s. ","Substances, explosive",1.4D,,,Explosive 1.4,,,,,,,,FALSE,FALSE
2296,0485,"Substances, explosive, n.o.s. ","Substances, explosive",1.4G,,,Explosive 1.4,,,,,,,,FALSE,FALSE
2297,0481,"Substances, explosive, n.o.s. ","Substances, explosive",1.4S,,,Explosive 1.4,,,,,,,,FALSE,FALSE
2298,0482,"Substances, explosive, very insensitive, n.o.s.  †","Substances, explosive",1.5D,,,,,,,,,,,FALSE,FALSE
2299,2780,"Substituted nitrophenol pesticide, liquid, flammable,","Substituted nitrophenol pesticide flammable, Substituted, nitrophenol, pesticide",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
2300,3014,"Substituted nitrophenol pesticide, liquid, toxic ","Substituted nitrophenol pesticide toxic, Substituted, nitrophenol, pesticide",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
2301,3013,"Substituted nitrophenol pesticide, liquid, toxic,","Substituted nitrophenol pesticide toxic, Substituted, nitrophenol, pesticide",6.1,3,,Toxic & Flamm. Liquid,131,,,,,,,FALSE,FALSE
2302,2779,"Substituted nitrophenol pesticide, solid, toxic ","Substituted nitrophenol pesticide toxic, Substituted, nitrophenol, pesticide",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
2303,2967,Sulphamic acid,"Sulphamic acid, Sulphamic, acid",8,,,Corrosive,154,,,,,,,FALSE,FALSE
2304,1350,Sulphur,Sulphur,4.1,,,Flamm. Solid,133,,,,,,,FALSE,FALSE
2305,1828,Sulphur chlorides,"Sulphur chlorides, Sulphur, chlorides",8,,,Corrosive,137,,,,,,,FALSE,FALSE
2306,1079,Sulphur dioxide,"Sulphur dioxide, Sulphur, dioxide",2.3,8,,,125,,,,,,,FALSE,FALSE
2307,1080,Sulphur hexafluoride,"Sulphur hexafluoride, Sulphur, hexafluoride",2.2,,,Non-flamm. gas,126,,,,,,,FALSE,FALSE
2308,2796,Sulphuric acid with 51% or less acid,"Sulphuric acid, Sulphuric, acid",8,,,Corrosive,157,,,,,,,FALSE,FALSE
2309,1830,Sulphuric acid with more than 51% acid,"Sulphuric acid, Sulphuric, acid",8,,,Corrosive,137,,,,,,,FALSE,FALSE
2310,1831,"Sulphuric acid, fuming †","Sulphuric acid, fuming, Sulphuric, acid",8,6.1,,,137,,,,,,,FALSE,FALSE
2311,1832,"Sulphuric acid, spent †","Sulphuric acid, Sulphuric, acid",8,,,Corrosive,137,,,,,,,FALSE,FALSE
2312,2448,"Sulphur, molten","Sulphur, molten",4.1,,,,133,,,,,,,FALSE,FALSE
2313,1833,Sulphurous acid,"Sulphurous acid, Sulphurous, acid",8,,,Corrosive,154,,,,,,,FALSE,FALSE
2314,2418,Sulphur tetrafluoride,"Sulphur tetrafluoride, Sulphur, tetrafluoride",2.3,8,,,125,,,,,,,FALSE,FALSE
2315,1829,"Sulphur trioxide, stabilized","Sulphur trioxide, Sulphur, trioxide",8,,,,137,,,,,,,FALSE,FALSE
2316,1834,Sulphuryl chloride,"Sulphuryl chloride, Sulphuryl, chloride",6.1,8,,,137,,,,,,,FALSE,FALSE
2317,2191,Sulphuryl fluoride,"Sulphuryl fluoride, Sulphuryl, fluoride",2.3,,,,123,,,,,,,FALSE,FALSE
2318,1999,"Tars, liquid",Tars,3,,,Flamm. liquid,130,,,,,,,FALSE,FALSE
2319,1700,Tear gas candles,"Tear gas candles, Tear",6.1,4.1,,Toxic & Flamm. solid,159,,,,,,,FALSE,FALSE
2320,1693,"Tear gas substance, liquid, n.o.s. ","Tear gas substance, Tear",6.1,,,Toxic,159,,,,,,,FALSE,FALSE
2321,3448,"Tear gas substance, solid, n.o.s. ",Tear gas substance Tear,6.1,,,Toxic,159,,,,,,,FALSE,FALSE
2322,3284,"Tellurium compound, n.o.s. ","Tellurium compound, Tellurium",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2323,2195,Tellurium hexafluoride,"Tellurium hexafluoride, Tellurium, hexafluoride",2.3,8,,,125,,,,,,,FALSE,FALSE
2324,2319,"Terpene hydrocarbons, n.o.s.","Terpene hydrocarbons, Terpene, hydrocarbons",3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
2325,2541,Terpinolene,Terpinolene,3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
2326,2504,Tetrabromoethane,Tetrabromoethane,6.1,,,Toxic,159,,,,,,,FALSE,FALSE
2327,1702,"1,1,2,2-Tetrachloroethane","1, 1, 2, 2-Tetrachloroethane, Tetrachloroethane",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2328,1897,Tetrachloroethylene,Tetrachloroethylene,6.1,,,Toxic,160,,,,,,,FALSE,FALSE
2329,1704,Tetraethyl dithiopyrophosphate,"Tetraethyl dithiopyrophosphate, Tetraethyl, dithiopyrophosphate",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
2330,2320,Tetraethylenepentamine,Tetraethylenepentamine,8,,,Corrosive,153,,,,,,,FALSE,FALSE
2331,1292,Tetraethyl silicate,"Tetraethyl silicate, Tetraethyl, silicate",3,,,Flamm. liquid,129,,,,,,,FALSE,FALSE
2332,3159,"1,1,1,2-Tetrafluoroethane","1, 1, 1, 2-Tetrafluoroethane, Tetrafluoroethane",2.2,,,Non-flamm. gas,126,,,,,,,FALSE,FALSE
2333,1081,"Tetrafluoroethylene, stabilized",Tetrafluoroethylene,2.1,,,Flamm. gas,116P,,,,,,,FALSE,FALSE
2334,1982,Tetrafluoromethane,Tetrafluoromethane,2.2,,,Non-flamm. gas,126,,,,,,,FALSE,FALSE
2335,2498,"1,2,3,6-Tetrahydrobenzaldehyde","1, 2, 3, 6-Tetrahydrobenzaldehyde, Tetrahydrobenzaldehyde",3,,,Flamm. liquid,126,,,,,,,FALSE,FALSE
2336,2056,Tetrahydrofuran,Tetrahydrofuran,3,,,Flamm. liquid,127,,,,,,,FALSE,FALSE
2337,2943,Tetrahydrofurfurylamine,Tetrahydrofurfurylamine,3,,,Flamm. liquid,129,,,,,,,FALSE,FALSE
2338,2698,Tetrahydrophthalic anhydrides (with more than 0.05% of maleic anhydride),"Tetrahydrophthalic anhydrides, Tetrahydrophthalic, anhydrides",8,,,Corrosive,156,,,,,,,FALSE,FALSE
2339,2410,"1,2,3,6-Tetrahydropyridine","1, 2, 3, 6-Tetrahydropyridine, Tetrahydropyridine",3,,,Flamm. liquid,129,,,,,,,FALSE,FALSE
2340,2412,Tetrahydrothiophene,Tetrahydrothiophene,3,,,Flamm. liquid,130,,,,,,,FALSE,FALSE
2341,3423,"Tetramethylammonium hydroxide, solid","Tetramethylammonium hydroxide Tetramethylammonium, hydroxide",8,,,Corrosive,153,,,,,,,FALSE,FALSE
2342,1835,"Tetramethylammonium hydroxide, solution","Tetramethylammonium hydroxide, solution, Tetramethylammonium, hydroxide",8,,,Corrosive,153,,,,,,,FALSE,FALSE
2343,2749,Tetramethylsilane,Tetramethylsilane,3,,,Flamm. liquid,130,,,,,,,FALSE,FALSE
2344,0207,Tetranitroaniline ,Tetranitroaniline,1.1D,,,,,,,,,,,FALSE,FALSE
2345,1510,Tetranitromethane ,Tetranitromethane,6.1,5.1,,,143,,,,,,,FALSE,FALSE
2346,2413,Tetrapropyl orthotitanate,"Tetrapropyl orthotitanate, Tetrapropyl, orthotitanate",3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
2347,0114,"Tetrazene, wetted ",Tetrazene,1.1A,,,,,,,,,,,FALSE,FALSE
2348,0407,Tetrazol-1-acetic acid,"Tetrazol-1-acetic acid, Tetrazol-1-acetic, acid, Tetrazol, Acetic",1.4C ,,,Explosive 1.4,,,,,,,,FALSE,FALSE
2349,0504,1H-Tetrazole,"1H-Tetrazole, Tetrazole",1.1D,,,,,,,,,,,FALSE,FALSE
2350,0208,Tetryl,Tetryl,1.1D,,,,,,,,,,,FALSE,FALSE
2351,2573,Thallium chlorate  ,"Thallium chlorate, Thallium, chlorate",5.1,6.1,,Oxidizer & Toxic,141,,,,,,,FALSE,FALSE
2352,1707,"Thallium compound, n.o.s.  ","Thallium compound, Thallium",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2353,2727, Thallium nitrate,"Thallium nitrate, Thallium, nitrate",6.1,5.1,,Toxic & Oxidizer ,141,,,,,,,FALSE,FALSE
2354,2785,4-Thiapentanal,"4-Thiapentanal, Thiapentanal",6.1,,,Toxic,152,,,,,,,FALSE,FALSE
2355,2436,Thioacetic acid,"Thioacetic acid, Thioacetic, acid",3,,,Flamm. liquid,129,,,,,,,FALSE,FALSE
2356,2772,"Thiocarbamate pesticide, liquid, flammable, toxic,  (flash point less than 23°C)","Thiocarbamate pesticide flammable, toxic, Thiocarbamate, pesticide",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
2357,3006,"Thiocarbamate pesticide, liquid, toxic ","Thiocarbamate pesticide toxic, Thiocarbamate, pesticide",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2358,3005,"Thiocarbamate pesticide, liquid, toxic, flammable,  ","Thiocarbamate pesticide toxic, flammable, Thiocarbamate, pesticide",6.1,3,,Toxic & Flamm liquid,131,,,,,,,FALSE,FALSE
2359,2771,"Thiocarbamate pesticide, solid, toxic ","Thiocarbamate pesticide toxic, Thiocarbamate, pesticide",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2360,2966,Thioglycol,Thioglycol,6.1,,,Toxic,153,,,,,,,FALSE,FALSE
2361,1940,Thioglycolic acid ,"Thioglycolic acid, Thioglycolic, acid",8,,,Corrosive,153,,,,,,,FALSE,FALSE
2362,2936,Thiolactic acid,"Thiolactic acid, Thiolactic, acid",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
2363,1836,Thionyl chloride,"Thionyl chloride, Thionyl, chloride",8,,,,137,,,,,,,FALSE,FALSE
2364,2414,Thiophene,Thiophene,3,,,Flamm. liquid,130,,,,,,,FALSE,FALSE
2365,2474,Thiophosgene,Thiophosgene,6.1,,,,157,,,,,,,FALSE,FALSE
2366,1837,Thiophosphoryl chloride,"Thiophosphoryl chloride, Thiophosphoryl, chloride",8,,,Corrosive,157,,,,,,,FALSE,FALSE
2367,3341,Thiourea dioxide,"Thiourea dioxide, Thiourea, dioxide",4.2,,,Spont. comb.,135,,,,,,,FALSE,FALSE
2368,1293,"Tinctures, medicinal","Tinctures, medicinal",3,,,Flamm. liquid,127,,,,,,,FALSE,FALSE
2369,3174,Titanium disulphide,"Titanium disulphide, Titanium, disulphide",4.2,,,Spont. comb.,135,,,,,,,FALSE,FALSE
2370,1871,Titanium hydride ,"Titanium hydride, Titanium, hydride",4.1,,,Flamm. solid,170,,,,,,,FALSE,FALSE
2371,2546,"Titanium powder, dry","Titanium powder, Titanium",4.2,,,Spont. comb.,135,,,,,,,FALSE,FALSE
2372,1352,"Titanium powder, wetted","Titanium powder, Titanium",4.1,,,Flamm. solid,170,,,,,,,FALSE,FALSE
2373,2878,Titanium sponge granules,"Titanium sponge granules, Titanium, sponge, granules",4.1,,,Flamm. solid,170,,,,,,,FALSE,FALSE
2374,2878,Titanium sponge powders,"Titanium sponge powders, Titanium, sponge",4.1,,,Flamm. solid,170,,,,,,,FALSE,FALSE
2375,1838,Titanium tetrachloride ,"Titanium tetrachloride, Titanium, tetrachloride",6.1,8,,,137,,,,,,,FALSE,FALSE
2376,2869,Titanium trichloride mixture,"Titanium trichloride mixture, Titanium, trichloride, mixture",8,,,Corrosive,157,,,,,,,FALSE,FALSE
2377,2441,"Titanium trichloride mixture, pyrophoric ","Titanium trichloride mixture, pyrophoric, Titanium, trichloride, mixture",4.2,8,,,135,,,,,,,FALSE,FALSE
2378,2441,"Titanium trichloride, pyrophoric","Titanium trichloride, pyrophoric, Titanium, trichloride, pyrophoric",4.2,8,,,135,,,,,,,FALSE,FALSE
2379,0209,TNT,TNT,1.1D,,,,,,,,,,,FALSE,FALSE
2380,0388,TNT and hexanitrostilbene mixture,"TNT and hexanitrostilbene mixture, TNT, hexanitrostilbene",1.1D,,,,,,,,,,,FALSE,FALSE
2381,0388, TNT and trinitrobenzene mixture,"TNT and trinitrobenzene mixture, TNT, trinitrobenzene",1.1D,,,,,,,,,,,FALSE,FALSE
2382,0389,TNT mixture containing trinitrobenzene and hexanitrostilbene,"TNT mixture containing trinitrobenzene and hexanitrostilbene, TNT",1.1D,,,,,,,,,,,FALSE,FALSE
2383,3366,"TNT, wetted (with 10% or more but less than 30% water, by weight)
",TNT,4.1,,,Flamm. solid,113,,,,,,,FALSE,FALSE
2384,1356,"TNT, wetted (with > 30% water, by weight)",TNT,4.1,,,Flamm. solid,113,,,,,,,FALSE,FALSE
2385,1294,Toluene,Toluene,3,,,Flamm. liquid,130,,,,,,,FALSE,FALSE
2386,2078,Toluene diisocyanate,"Toluene diisocyanate, Toluene, diisocyanate",6.1,,,Toxic,156,,,,,,,FALSE,FALSE
2387,1708,"Toluidines, liquid",Toluidines,6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2388,3451,"Toluidines, solid",Toluidines,6.1,,,Toxic,153,,,,,,,FALSE,FALSE
2389,1709,"2,4-Toluylenediamine, solid","2, 4-Toluylenediamine, Toluylenediamine",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2390,3418,"2,4-Toluylenediamine solution","2, 4-Toluylenediamine solution, Toluylenediamine",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
2391,0451,Torpedoes † 1.1D (with bursting charge),Torpedoes,1.1D,,,,,,,,,,,FALSE,FALSE
2392,0329,Torpedoes † 1.1D (with bursting charge),Torpedoes,1.1E,,,,,,,,,,,FALSE,FALSE
2393,0330,Torpedoes † 1.1D (with bursting charge),Torpedoes,1.1F,,,,,,,,,,,FALSE,FALSE
2394,0449,"Torpedoes, liquid fuelled † (with or without bursting charge)","Torpedoes, liquid fuelled",1.1J,,,,,,,,,,,FALSE,FALSE
2395,0450,"Torpedoes, liquid fuelled † (with inert head)","Torpedoes, liquid fuelled",1.3J,,,,,,,,,,,FALSE,FALSE
2396,3381,"Toxic by inhalation liquid, n.o.s.  (with an LC50  200 mL/m3 and saturated vapour concentration  500 LC50)","Toxic by inhalation liquid, Toxic, inhalation",6.1,,,,151,,,,,,,FALSE,FALSE
2397,3382,"3382 Toxic by inhalation liquid, n.o.s.  (with an LC50  1000 mL/m3 and saturated vapour concentration  10 LC50)","Toxic by inhalation liquid, Toxic",6.1,,,,151,,,,,,,FALSE,FALSE
2398,3390,"Toxic by inhalation liquid, corrosive, n.o.s.  (with an LC50  1000 mL/m3 and saturated vapour concentration  10 LC50)","Toxic by inhalation liquid, corrosive, Toxic, inhalation",6.1,8,,,154,,,,,,,FALSE,FALSE
2399,3389,"Toxic by inhalation liquid, corrosive, n.o.s.  (with an LC50  200 mL/m3 and saturated vapour concentration  500 LC50)","Toxic by inhalation liquid, corrosive, Toxic, inhalation",6.1,8,,,154,,,,,,,FALSE,FALSE
2400,3384,"Toxic by inhalation liquid, flammable, n.o.s.  (with an LC50  1000 mL/m3 and saturated vapour concentration  10 LC50)","Toxic by inhalation liquid, flammable, Toxic, inhalation",6.1,3,,,131,,,,,,,FALSE,FALSE
2401,3383,"Toxic by inhalation liquid, flammable, n.o.s.  (with an LC50  200 mL/m3 and saturated vapour concentration  500 LC50)","Toxic by inhalation liquid, flammable, Toxic, inhalation",6.1,3,,,131,,,,,,,FALSE,FALSE
2402,3489,"Toxic by inhalation liquid, flammable, corrosive n.o.s.  (with an LC50  1000 mL/m3 and saturated vapour concentration  10 LC50)","Toxic by inhalation liquid, flammable, corrosive, Toxic, inhalation",6.1,"3,8",,,131,,,,,,,FALSE,FALSE
2403,3488,"Toxic by inhalation liquid, flammable, corrosive, n.o.s.  (with an LC50  200 mL/m3 and saturated vapour concentration  500 LC50)","Toxic by inhalation liquid, flammable, corrosive, Toxic, inhalation",6.1,"3,8",,,131,,,,,,,FALSE,FALSE
2404,3388,"Toxic by inhalation liquid, oxidizing, n.o.s.  (with an LC50  1000 mL/m3 and saturated vapour concentration  10 LC50)","Toxic by inhalation liquid, oxidizing, Toxic, inhalation",6.1,5.1,,,142,,,,,,,FALSE,FALSE
2405,3387,"Toxic by inhalation liquid, oxidizing, n.o.s.  (with an LC50  200 mL/m3 and saturated vapour
concentration  500 LC50)","Toxic by inhalation liquid, oxidizing, Toxic, inhalation",6.1,5.1,,,142,,,,,,,FALSE,FALSE
2406,3386,"Toxic by inhalation liquid, water-reactive, n.o.s.  (with an LC50  1000 mL/m3 and saturated vapour
concentration  10 LC50)","Toxic by inhalation liquid, water-reactive, Toxic, inhalation",6.1,4.3,,,139,,,,,,,FALSE,FALSE
2407,3385,"Toxic by inhalation liquid, water-reactive, n.o.s.  (with an LC50  200 mL/m3 and saturated vapour
concentration  500 LC50)","Toxic by inhalation liquid, water-reactive, Toxic, inhalation",6.1,4.3,,,139,,,,,,,FALSE,FALSE
2408,3491,"Toxic by inhalation liquid, water-reactive, flammable, n.o.s.  (with an LC50  1000 mL/m3 and saturated vapour
concentration  10 LC50)","Toxic by inhalation liquid, water-reactive, flammable, Toxic, inhalation",6.1,"3,4.3",,,155,,,,,,,FALSE,FALSE
2409,3490,"Toxic by inhalation liquid, water-reactive, flammable, n.o.s.  (with an LC50  200 mL/m3 and saturated vapour
concentration  500 LC50)","Toxic by inhalation liquid, water-reactive, flammable, Toxic, inhalation",6.1,"3,4.3",,,155,,,,,,,FALSE,FALSE
2410,3289,"Toxic liquid, corrosive, inorganic, n.o.s.  ","Toxic liquid, corrosive, Toxic",6.1,8,,Toxic & Corrosive,154,,,,,,,FALSE,FALSE
2411,2927,"Toxic liquid, corrosive, organic, n.o.s. ","Toxic liquid, corrosive, Toxic",6.1,8,,Toxic & Corrosive,154,,,,,,,FALSE,FALSE
2412,2929,"Toxic liquid, flammable, organic, n.o.s.  ","Toxic liquid, flammable, Toxic",6.1,3,,Toxic & Flamm. liquid,131,,,,,,,FALSE,FALSE
